ACC.1.1,,accident_date_time,
ACC.1.2,,n_a,
DG1.11,bill_amt,,
DG1.12,total_charge_amt,,
GT1.15,guarantor_employer_name,,
GT1.15.1,guarantor_employer_name,family_name,
GT1.15.1.1,guarantor_employer_name,family_name,surname
GT1.15.1.2,guarantor_employer_name,family_name,own_surname_prefix
GT1.15.1.3,guarantor_employer_name,family_name,own_surname
GT1.15.1.4,guarantor_employer_name,family_name,surname_prefix_from_partner_spouse
GT1.15.1.5,guarantor_employer_name,family_name,surname_from_partner_spouse
GT1.15.2,guarantor_employer_name,given_name,
GT1.15.3,guarantor_employer_name,second_and_further_given_names_or_initials_thereof,
GT1.15.4,guarantor_employer_name,suffix,
GT1.15.5,guarantor_employer_name,prefix,
GT1.15.6,guarantor_employer_name,degree,
GT1.15.7,guarantor_employer_name,name_type_code,
GT1.15.8,guarantor_employer_name,name_representation_code,
GT1.15.9,guarantor_employer_name,name_context,
GT1.15.9.1,guarantor_employer_name,name_context,id
GT1.15.9.2,guarantor_employer_name,name_context,text
GT1.15.9.3,guarantor_employer_name,name_context,name_of_coding_system
GT1.15.9.4,guarantor_employer_name,name_context,alternate_id
GT1.15.9.5,guarantor_employer_name,name_context,alternate_text
GT1.15.9.6,guarantor_employer_name,name_context,name_of_alternate_coding_system
GT1.15.9.7,guarantor_employer_name,name_context,coding_system_version_id
GT1.15.9.8,guarantor_employer_name,name_context,alternate_coding_system_version_id
GT1.15.9.9,guarantor_employer_name,name_context,original_text
GT1.15.9.10,guarantor_employer_name,name_context,second_alternate_id
GT1.15.9.11,guarantor_employer_name,name_context,second_alternate_text
GT1.15.9.12,guarantor_employer_name,name_context,name_of_second_alternate_coding_system
GT1.15.9.13,guarantor_employer_name,name_context,second_alternate_coding_system_version_id
GT1.15.9.14,guarantor_employer_name,name_context,coding_system_oid
GT1.15.9.15,guarantor_employer_name,name_context,value_set_oid
GT1.15.9.16,guarantor_employer_name,name_context,value_set_version_id
GT1.15.9.17,guarantor_employer_name,name_context,alternate_coding_system_oid
GT1.15.9.18,guarantor_employer_name,name_context,alternate_value_set_oid
GT1.15.9.19,guarantor_employer_name,name_context,alternate_value_set_version_id
GT1.15.9.20,guarantor_employer_name,name_context,second_alternate_coding_system_oid
GT1.15.9.21,guarantor_employer_name,name_context,second_alternate_value_set_oid
GT1.15.9.22,guarantor_employer_name,name_context,second_alternate_value_set_version_id
GT1.15.10,guarantor_employer_name,name_validity_range,
GT1.15.10.1,guarantor_employer_name,name_validity_range,eff_from_date_time
GT1.15.10.2,guarantor_employer_name,name_validity_range,eff_to_date_time
GT1.15.11,guarantor_employer_name,name_assembly_order,
GT1.15.12,guarantor_employer_name,effective_date,
GT1.15.13,guarantor_employer_name,expiration_date,
GT1.15.14,guarantor_employer_name,professional_suffix,
GT1.15.15,guarantor_employer_name,called_by,
GT1.16,guarantor_employer_address,,
GT1.16.1,guarantor_employer_address,street_address,
GT1.16.1.1,guarantor_employer_address,street_address1,street_or_mailing_address
GT1.16.1.2,guarantor_employer_address,street_address1,street_name
GT1.16.1.3,guarantor_employer_address,street_address1,dwelling_num
GT1.16.2,guarantor_employer_address,other_designation,
GT1.16.3,guarantor_employer_address,city,
GT1.16.4,guarantor_employer_address,state_or_province,
GT1.16.5,guarantor_employer_address,zip_or_postal_code,
GT1.16.6,guarantor_employer_address,country,
GT1.16.7,guarantor_employer_address,address_type,
GT1.16.8,guarantor_employer_address,other_geographic_designation,
GT1.16.9,guarantor_employer_address,county_parish_code,
GT1.16.9.1,guarantor_employer_address,county_parish_code,id
GT1.16.9.2,guarantor_employer_address,county_parish_code,text
GT1.16.9.3,guarantor_employer_address,county_parish_code,name_of_coding_system
GT1.16.9.4,guarantor_employer_address,county_parish_code,alternate_id
GT1.16.9.5,guarantor_employer_address,county_parish_code,alternate_text
GT1.16.9.6,guarantor_employer_address,county_parish_code,name_of_alternate_coding_system
GT1.16.9.7,guarantor_employer_address,county_parish_code,coding_system_version_id
GT1.16.9.8,guarantor_employer_address,county_parish_code,alternate_coding_system_version_id
GT1.16.9.9,guarantor_employer_address,county_parish_code,original_text
GT1.16.9.10,guarantor_employer_address,county_parish_code,second_alternate_id
GT1.16.9.11,guarantor_employer_address,county_parish_code,second_alternate_text
GT1.16.9.12,guarantor_employer_address,county_parish_code,name_of_second_alternate_coding_system
GT1.16.9.13,guarantor_employer_address,county_parish_code,second_alternate_coding_system_version_id
GT1.16.9.14,guarantor_employer_address,county_parish_code,coding_system_oid
GT1.16.9.15,guarantor_employer_address,county_parish_code,value_set_oid
GT1.16.9.16,guarantor_employer_address,county_parish_code,value_set_version_id
GT1.16.9.17,guarantor_employer_address,county_parish_code,alternate_coding_system_oid
GT1.16.9.18,guarantor_employer_address,county_parish_code,alternate_value_set_oid
GT1.16.9.19,guarantor_employer_address,county_parish_code,alternate_value_set_version_id
GT1.16.9.20,guarantor_employer_address,county_parish_code,second_alternate_coding_system_oid
GT1.16.9.21,guarantor_employer_address,county_parish_code,second_alternate_value_set_oid
GT1.16.9.22,guarantor_employer_address,county_parish_code,second_alternate_value_set_version_id
GT1.16.10,guarantor_employer_address,census_tract,
GT1.16.10.1,guarantor_employer_address,census_tract,id
GT1.16.10.2,guarantor_employer_address,census_tract,text
GT1.16.10.3,guarantor_employer_address,census_tract,name_of_coding_system
GT1.16.10.4,guarantor_employer_address,census_tract,alternate_id
GT1.16.10.5,guarantor_employer_address,census_tract,alternate_text
GT1.16.10.6,guarantor_employer_address,census_tract,name_of_alternate_coding_system
GT1.16.10.7,guarantor_employer_address,census_tract,coding_system_version_id
GT1.16.10.8,guarantor_employer_address,census_tract,alternate_coding_system_version_id
GT1.16.10.9,guarantor_employer_address,census_tract,original_text
GT1.16.10.10,guarantor_employer_address,census_tract,second_alternate_id
GT1.16.10.11,guarantor_employer_address,census_tract,second_alternate_text
GT1.16.10.12,guarantor_employer_address,census_tract,name_of_second_alternate_coding_system
GT1.16.10.13,guarantor_employer_address,census_tract,second_alternate_coding_system_version_id
GT1.16.10.14,guarantor_employer_address,census_tract,coding_system_oid
GT1.16.10.15,guarantor_employer_address,census_tract,value_set_oid
GT1.16.10.16,guarantor_employer_address,census_tract,value_set_version_id
GT1.16.10.17,guarantor_employer_address,census_tract,alternate_coding_system_oid
GT1.16.10.18,guarantor_employer_address,census_tract,alternate_value_set_oid
GT1.16.10.19,guarantor_employer_address,census_tract,alternate_value_set_version_id
GT1.16.10.20,guarantor_employer_address,census_tract,second_alternate_coding_system_oid
GT1.16.10.21,guarantor_employer_address,census_tract,second_alternate_value_set_oid
GT1.16.10.22,guarantor_employer_address,census_tract,second_alternate_value_set_version_id
GT1.16.11,guarantor_employer_address,address_representation_code,
GT1.16.12,guarantor_employer_address,address_validity_range,
GT1.16.12.1,guarantor_employer_address,address_validity_range,eff_from_date_time
GT1.16.12.2,guarantor_employer_address,address_validity_range,eff_to_date_time
GT1.16.13,guarantor_employer_address,effective_date,
GT1.16.14,guarantor_employer_address,expiration_date,
GT1.16.15,guarantor_employer_address,expiration_reason,
GT1.16.15.1,guarantor_employer_address,expiration_reason,id
GT1.16.15.2,guarantor_employer_address,expiration_reason,text
GT1.16.15.3,guarantor_employer_address,expiration_reason,name_of_coding_system
GT1.16.15.4,guarantor_employer_address,expiration_reason,alternate_id
GT1.16.15.5,guarantor_employer_address,expiration_reason,alternate_text
